temperature,fraction,run,atoms,composition,system
800.0,0.39284975165562913,/nvt/nvt_Al6372-Sm540/run_15,6912,Al6372Sm540,AlSm
300.0,0.5673164627790042,/nvt/nvt_Al6372-Sm540/run_15,6912,Al6372Sm540,AlSm
1300.0,0.18264425435369144,/nvt/nvt_Al6372-Sm540/run_53,6912,Al6372Sm540,AlSm
800.0,0.3813245416360069,/nvt/nvt_Al6372-Sm540/run_53,6912,Al6372Sm540,AlSm
300.0,0.5578598310645082,/nvt/nvt_Al6372-Sm540/run_53,6912,Al6372Sm540,AlSm
1300.0,0.17990690918567573,/nvt/nvt_Al6372-Sm540/run_75,6912,Al6372Sm540,AlSm
800.0,0.3872275110375276,/nvt/nvt_Al6372-Sm540/run_75,6912,Al6372Sm540,AlSm
300.0,0.5626561733505028,/nvt/nvt_Al6372-Sm540/run_75,6912,Al6372Sm540,AlSm
1300.0,0.18325265973755211,/nvt/nvt_Al6372-Sm540/run_42,6912,Al6372Sm540,AlSm
800.0,0.3923668598233996,/nvt/nvt_Al6372-Sm540/run_42,6912,Al6372Sm540,AlSm
300.0,0.5648914643119941,/nvt/nvt_Al6372-Sm540/run_42,6912,Al6372Sm540,AlSm
1300.0,0.181053777287221,/nvt/nvt_Al6372-Sm540/run_96,6912,Al6372Sm540,AlSm
800.0,0.38907380580083395,/nvt/nvt_Al6372-Sm540/run_96,6912,Al6372Sm540,AlSm
300.0,0.5692767736693647,/nvt/nvt_Al6372-Sm540/run_96,6912,Al6372Sm540,AlSm
1300.0,0.1789487904709345,/nvt/nvt_Al6372-Sm540/run_72,6912,Al6372Sm540,AlSm
800.0,0.3903883446774589,/nvt/nvt_Al6372-Sm540/run_72,6912,Al6372Sm540,AlSm
300.0,0.5698449380672063,/nvt/nvt_Al6372-Sm540/run_72,6912,Al6372Sm540,AlSm
1300.0,0.17981205543291637,/nvt/nvt_Al6372-Sm540/run_48,6912,Al6372Sm540,AlSm
800.0,0.3881865878709836,/nvt/nvt_Al6372-Sm540/run_48,6912,Al6372Sm540,AlSm
300.0,0.5686386666053471,/nvt/nvt_Al6372-Sm540/run_48,6912,Al6372Sm540,AlSm
1300.0,0.18187871750061319,/nvt/nvt_Al6372-Sm540/run_51,6912,Al6372Sm540,AlSm
800.0,0.3856734424822173,/nvt/nvt_Al6372-Sm540/run_51,6912,Al6372Sm540,AlSm
300.0,0.5679622347927398,/nvt/nvt_Al6372-Sm540/run_51,6912,Al6372Sm540,AlSm
1300.0,0.18079891770909984,/nvt/nvt_Al6372-Sm540/run_62,6912,Al6372Sm540,AlSm
800.0,0.3923237444812362,/nvt/nvt_Al6372-Sm540/run_62,6912,Al6372Sm540,AlSm
300.0,0.5592155690458671,/nvt/nvt_Al6372-Sm540/run_62,6912,Al6372Sm540,AlSm
1300.0,0.18114767292126563,/nvt/nvt_Al6372-Sm540/run_69,6912,Al6372Sm540,AlSm
800.0,0.3795644775570272,/nvt/nvt_Al6372-Sm540/run_69,6912,Al6372Sm540,AlSm
300.0,0.5564772657591366,/nvt/nvt_Al6372-Sm540/run_69,6912,Al6372Sm540,AlSm
1300.0,0.1821412420284523,/nvt/nvt_Al6372-Sm540/run_44,6912,Al6372Sm540,AlSm
800.0,0.3844671710203581,/nvt/nvt_Al6372-Sm540/run_44,6912,Al6372Sm540,AlSm
