run,temperature,atoms,composition,system,fraction_mean,fraction_std,fraction_sem,fraction_count,fraction_std_percent,fraction_sem_percent
nvt/nvt_Al1888-Sm160,300.0,2048,Al1888Sm160,AlSm,0.29899462567259927,0.010641610010847912,0.0010641610010847912,100,3.55913086628538,0.355913086628538
nvt/nvt_Al1888-Sm160,800.0,2048,Al1888Sm160,AlSm,0.16547909768211924,0.005602627323711641,0.0005602627323711641,100,3.385700914609852,0.33857009146098516
nvt/nvt_Al1888-Sm160,1300.0,2048,Al1888Sm160,AlSm,0.04781114186672185,0.0007714287736763793,7.714287736763792e-05,100,1.6134916330315034,0.16134916330315033
nvt/nvt_Al236-Sm20,300.0,256,Al236Sm20,AlSm,0.30250491514900657,0.03509626981665607,0.003509626981665607,100,11.601884154301592,1.1601884154301592
nvt/nvt_Al236-Sm20,800.0,256,Al236Sm20,AlSm,0.16791545943708613,0.012169174636015917,0.0012169174636015917,100,7.247203251452504,0.7247203251452503
nvt/nvt_Al236-Sm20,1300.0,256,Al236Sm20,AlSm,0.047590283526490085,0.0019213577594091931,0.0001921357759409193,100,4.037290003409439,0.40372900034094383
nvt/nvt_Al6372-Sm540,300.0,6912,Al6372Sm540,AlSm,0.29886952530966404,0.0061148272945964624,0.0006114827294596462,100,2.0459855477940687,0.20459855477940686
nvt/nvt_Al6372-Sm540,800.0,6912,Al6372Sm540,AlSm,0.16433653153360311,0.0028559483194146116,0.00028559483194146116,100,1.7378657640894863,0.17378657640894865
nvt/nvt_Al6372-Sm540,1300.0,6912,Al6372Sm540,AlSm,0.04769515920100564,0.0004533627265710668,4.533627265710668e-05,100,0.9505424327454761,0.09505424327454762
